date_obs,ra,dec,expnum,exptime,band,ccd,mag,nite,objid,fakeid,date_added,obscode
2013/10/13 02:36:31,0:02:34.30,0:50:23.5,243509,90.0,i,16,21.9520988464,20131012,3499328,0,2016/2/21 02:18:07,807
2013/10/28 01:45:05,0:01:36.98,0:43:31.5,247508,90.0,i,37,22.4455986023,20131027,3660294,0,2016/2/21 02:18:07,807
2013/10/11 02:55:29,23:56:57.78,-0:11:06.2,242745,90.0,z,59,19.8899002075,20131010,1697695,0,2016/2/21 02:18:07,807
2013/10/12 02:52:40,23:56:52.64,-0:11:37.4,243109,90.0,z,40,19.9333992004,20131011,2420342,0,2016/2/21 02:18:07,807
2013/10/13 01:45:59,23:56:47.76,-0:12:06.9,243485,90.0,z,17,19.9832000732,20131012,3600283,0,2016/2/21 02:18:07,807
2013/10/28 01:22:51,23:55:37.38,-0:19:09.9,247497,90.0,r,37,20.7978992462,20131027,3804247,0,2016/2/21 02:18:07,807
2013/11/8 03:13:45,23:54:55.18,-0:23:19.5,251780,90.0,r,12,20.8502998352,20131107,3795614,0,2016/2/21 02:18:07,807
2013/10/12 02:22:03,23:52:15.15,1:37:57.1,243094,90.0,i,10,21.9449996948,20131011,2193841,0,2016/2/21 02:18:07,807
2013/10/13 01:16:43,23:52:11.46,1:37:32.6,243471,90.0,z,19,21.5406990051,20131012,3446419,0,2016/2/21 02:18:07,807
2013/10/13 01:56:29,23:52:11.35,1:37:31.7,243490,90.0,i,19,22.0579986572,20131012,3466598,0,2016/2/21 02:18:07,807
2013/10/28 00:50:05,23:51:18.00,1:31:28.9,247481,90.0,r,40,22.5225982666,20131027,2633125,0,2016/2/21 02:18:07,807
2013/11/8 02:57:04,23:50:45.86,1:27:40.7,251772,90.0,r,14,22.5326004028,20131107,3800704,0,2016/2/21 02:18:07,807
2013/9/30 03:10:13,0:03:54.59,2:16:23.1,239641,90.0,r,12,22.2944984436,20130929,3100553,0,2016/2/21 02:18:07,807
2013/9/30 03:12:19,0:03:54.58,2:16:23.1,239642,90.0,i,12,21.8536987305,20130929,3112026,0,2016/2/21 02:18:07,807
2013/10/13 01:18:43,0:02:59.83,2:08:52.2,243472,90.0,z,42,21.5816001892,20131012,3302200,0,2016/2/21 02:18:07,807
2013/10/13 02:34:31,0:02:59.62,2:08:50.4,243508,90.0,i,42,21.9211997986,20131012,3746350,0,2016/2/21 02:18:07,807
2013/11/8 03:05:12,0:01:28.87,1:55:27.7,251776,90.0,r,44,22.5999984741,20131107,3788680,0,2016/2/21 02:18:07,807
2013/9/30 03:10:13,23:58:40.63,1:51:06.4,239641,90.0,r,19,22.2855987549,20130929,3103005,0,2016/2/21 02:18:07,807
2013/9/30 03:12:19,23:58:40.63,1:51:06.3,239642,90.0,i,19,21.8401985168,20130929,3110823,0,2016/2/21 02:18:07,807
2013/10/12 02:56:49,23:57:43.68,1:44:55.2,243111,90.0,i,47,21.9374008179,20131011,2442685,0,2016/2/21 02:18:07,807
2013/10/12 02:58:49,23:57:43.67,1:44:54.9,243112,90.0,z,47,21.8199005127,20131011,2511421,0,2016/2/21 02:18:07,807
2013/10/13 01:56:29,23:57:39.32,1:44:26.3,243490,90.0,i,17,21.9133987427,20131012,3463083,0,2016/2/21 02:18:07,807
2013/9/30 03:31:33,23:54:32.91,1:22:41.8,239651,90.0,r,5,22.9988994598,20130929,3126252,0,2016/2/21 02:18:07,807
2013/9/30 03:33:40,23:54:32.89,1:22:41.6,239652,90.0,i,5,22.9104003906,20130929,3270458,0,2016/2/21 02:18:07,807
2013/10/12 02:22:03,23:53:56.46,1:18:34.5,243094,90.0,i,23,22.7714996338,20131011,2229189,0,2016/2/21 02:18:07,807
2013/10/13 01:56:29,23:53:53.58,1:18:14.7,243490,90.0,i,34,22.8628005981,20131012,3507404,0,2016/2/21 02:18:07,807
2013/10/28 00:50:05,23:53:13.14,1:13:32.3,247481,90.0,r,53,23.5083999634,20131027,2642357,0,2016/2/21 02:18:07,807
2013/10/28 00:54:07,23:53:13.11,1:13:32.1,247483,90.0,i,53,22.6288986206,20131027,2622916,0,2016/2/21 02:18:07,807
2013/11/8 02:57:04,23:52:48.44,1:10:32.8,251772,90.0,r,28,23.3373985291,20131107,3809918,0,2016/2/21 02:18:07,807
2013/9/30 03:53:07,0:11:14.19,0:59:36.6,239661,90.0,r,18,22.7236995697,20130929,922339,0,2016/2/21 02:18:07,807
2013/10/13 02:09:40,0:10:02.85,0:47:47.9,243496,90.0,z,54,21.7006988525,20131012,2691653,0,2016/2/21 02:18:07,807
2013/10/28 01:43:05,0:08:48.52,0:35:04.5,247507,90.0,r,39,22.3743991852,20131027,3826770,0,2016/2/21 02:18:07,807
2013/10/4 05:25:03,0:05:37.79,-4:19:27.2,241142,90.0,r,14,22.2973995209,20131003,1523887,0,2016/2/21 02:18:07,807
2013/10/4 05:27:04,0:05:37.79,-4:19:27.2,241143,90.0,i,14,21.9444007874,20131003,1624204,0,2016/2/21 02:18:07,807
2013/10/13 03:15:20,0:04:46.37,-4:23:53.6,243527,90.0,z,19,21.7188987732,20131012,3690474,0,2016/2/21 02:18:07,807
2013/11/8 03:44:39,0:02:40.57,-4:33:02.6,251794,90.0,i,14,22.058599472,20131107,3803785,0,2016/2/21 02:18:07,807
2013/10/12 02:56:49,23:59:07.03,2:32:20.9,243111,90.0,i,16,22.7217998505,20131011,2404492,0,2016/2/21 02:18:07,807
2013/10/13 02:34:31,23:59:02.74,2:31:50.1,243508,90.0,i,26,23.3037986755,20131012,3720136,0,2016/2/21 02:18:07,807
2013/10/28 01:30:58,23:58:02.65,2:24:23.1,247501,90.0,r,46,23.6605987549,20131027,3789468,0,2016/2/21 02:18:07,807
2013/10/11 02:55:29,23:57:03.36,-0:14:52.5,242745,90.0,z,62,20.6012001038,20131010,1701722,0,2016/2/21 02:18:07,807
2013/10/13 01:45:59,23:56:54.73,-0:15:38.9,243485,90.0,z,17,20.5450992584,20131012,3600306,0,2016/2/21 02:18:07,807
2013/10/13 02:05:09,23:56:54.67,-0:15:39.1,243494,90.0,i,17,20.9711990356,20131012,2608369,0,2016/2/21 02:18:07,807
2013/10/28 01:22:51,23:55:53.83,-0:20:59.9,247497,90.0,r,37,21.3817996979,20131027,3804327,0,2016/2/21 02:18:07,807
2013/11/8 03:13:45,23:55:16.89,-0:24:05.1,251780,90.0,r,12,21.553899765,20131107,3795619,0,2016/2/21 02:18:07,807
2013/10/12 02:56:49,23:57:45.48,2:30:19.7,243111,90.0,i,15,22.1070995331,20131011,2404302,0,2016/2/21 02:18:07,807
2013/10/12 02:58:49,23:57:45.48,2:30:19.7,243112,90.0,z,15,21.5752983093,20131011,2469541,0,2016/2/21 02:18:07,807
2013/10/13 01:18:43,23:57:41.44,2:29:51.7,243472,90.0,z,25,21.523399353,20131012,3239927,0,2016/2/21 02:18:07,807
2013/10/13 02:34:31,23:57:41.21,2:29:50.0,243508,90.0,i,25,22.1227989197,20131012,3717797,0,2016/2/21 02:18:07,807
2013/10/28 01:30:58,23:56:41.41,2:22:43.7,247501,90.0,r,45,22.6665000916,20131027,3789355,0,2016/2/21 02:18:07,807
2013/9/30 03:10:13,0:04:17.82,1:01:52.1,239641,90.0,r,55,22.434299469,20130929,3108304,0,2016/2/21 02:18:07,807
2013/9/30 03:12:19,0:04:17.80,1:01:52.2,239642,90.0,i,55,21.876499176,20130929,3122356,0,2016/2/21 02:18:07,807
2013/10/11 02:49:18,0:03:16.14,0:57:41.6,242742,90.0,z,59,21.4685993195,20131010,2105149,0,2016/2/21 02:18:07,807
2013/10/13 01:35:10,0:03:05.54,0:56:58.8,243480,90.0,z,11,21.5839996338,20131012,3213994,0,2016/2/21 02:18:07,807
2013/10/13 02:36:31,0:03:05.31,0:56:58.0,243509,90.0,i,11,22.0205993652,20131012,3487080,0,2016/2/21 02:18:07,807
2013/10/28 01:41:02,0:01:49.24,0:52:03.3,247506,90.0,r,30,22.0886001587,20131027,3783719,0,2016/2/21 02:18:07,807
2013/9/30 03:48:55,0:14:24.39,2:02:59.6,239659,90.0,r,15,20.8379993439,20130929,3142657,0,2016/2/21 02:18:07,807
2013/10/13 02:11:38,0:12:53.78,1:52:51.3,243497,90.0,z,52,22.3923988342,20131012,2674620,0,2016/2/21 02:18:07,807
2013/10/28 01:43:05,0:11:17.76,1:42:00.4,247507,90.0,r,1,20.5635986328,20131027,3797701,0,2016/2/21 02:18:07,807
2013/9/30 03:51:02,0:13:59.70,2:00:23.8,239660,90.0,i,15,21.2339992523,20130929,3214872,0,2016/2/21 02:18:07,807
2013/10/12 02:54:49,0:12:53.57,1:53:16.2,243110,90.0,i,43,21.2311992645,20131011,2510442,0,2016/2/21 02:18:07,807
2013/10/12 03:00:52,0:12:53.56,1:53:16.2,243113,90.0,z,43,20.7912998199,20131011,2044876,0,2016/2/21 02:18:07,807
2013/10/28 01:43:05,0:11:33.58,1:44:35.5,247507,90.0,r,1,21.844499588,20131027,3797721,0,2016/2/21 02:18:07,807
2013/10/13 02:11:38,0:14:23.14,3:01:38.6,243497,90.0,z,10,22.1963996887,20131012,2625711,0,2016/2/21 02:18:07,807
2013/10/28 01:34:59,0:13:14.84,2:53:57.7,247503,90.0,r,29,22.003200531,20131027,3797737,0,2016/2/21 02:18:07,807
2013/11/8 03:07:15,0:12:32.36,2:49:03.1,251777,90.0,r,6,22.0298995972,20131107,3807067,0,2016/2/21 02:18:07,807
2013/9/30 03:48:55,0:11:39.42,1:10:57.8,239659,90.0,r,45,22.9692993164,20130929,3167344,0,2016/2/21 02:18:07,807
2013/10/13 02:09:40,0:10:29.06,1:00:42.2,243496,90.0,z,49,22.106300354,20131012,2686650,0,2016/2/21 02:18:07,807
2013/11/8 03:59:15,0:08:28.92,0:42:25.9,251801,90.0,i,8,21.9629993439,20131107,3789558,0,2016/2/21 02:18:07,807
2013/10/12 03:00:52,0:11:32.16,2:41:07.5,243113,90.0,z,10,22.1112995148,20131011,1971970,0,2016/2/21 02:18:07,807
2013/10/28 01:34:59,0:10:50.35,2:36:05.7,247503,90.0,r,40,23.1898002625,20131027,3810461,0,2016/2/21 02:18:07,807
2013/11/8 03:07:15,0:10:24.89,2:32:56.7,251777,90.0,r,15,21.3472995758,20131107,3812391,0,2016/2/21 02:18:07,807
2013/9/30 03:31:33,23:56:46.04,1:08:46.3,239651,90.0,r,11,21.1651000977,20130929,3137282,0,2016/2/21 02:18:07,807
2013/9/30 03:33:40,23:56:46.04,1:08:46.1,239652,90.0,i,11,20.7339992523,20130929,3294181,0,2016/2/21 02:18:07,807
2013/10/11 02:55:29,23:55:50.28,1:04:41.1,242745,90.0,z,16,20.4286003113,20131010,1574806,0,2016/2/21 02:18:07,807
2013/10/12 02:22:03,23:55:45.48,1:04:20.0,243094,90.0,i,38,20.8761997223,20131011,2258112,0,2016/2/21 02:18:07,807
2013/11/8 02:57:04,23:53:51.10,0:56:22.1,251772,90.0,r,36,21.3835983276,20131107,3818245,0,2016/2/21 02:18:07,807
2013/9/30 03:31:33,23:57:11.64,-0:05:19.7,239651,90.0,r,59,22.5473995209,20130929,3251904,0,2016/2/21 02:18:07,807
2013/10/13 02:05:09,23:55:56.99,-0:09:09.7,243494,90.0,i,16,22.7425003052,20131012,2610039,0,2016/2/21 02:18:07,807
2013/11/8 03:13:45,23:53:51.45,-0:14:20.4,251780,90.0,r,7,21.9631996155,20131107,3791622,0,2016/2/21 02:18:07,807
2013/10/13 02:11:38,0:13:54.55,3:09:26.6,243497,90.0,z,5,22.2437992096,20131012,2620374,0,2016/2/21 02:18:07,807
2013/10/28 01:34:59,0:13:01.72,3:04:11.8,247503,90.0,r,22,23.6714992523,20131027,3788157,0,2016/2/21 02:18:07,807
2013/11/8 03:07:15,0:12:28.30,3:00:50.7,251777,90.0,r,3,23.429599762,20131107,3805074,0,2016/2/21 02:18:07,807
2013/10/11 02:49:18,0:05:11.83,1:21:11.8,242742,90.0,z,44,22.1268997192,20131010,2079320,0,2016/2/21 02:18:07,807
2013/10/13 02:09:40,0:05:05.01,1:20:29.5,243496,90.0,z,32,22.3946990967,20131012,2668303,0,2016/2/21 02:18:07,807
2013/10/28 01:26:57,0:04:16.85,1:15:30.5,247499,90.0,r,52,23.0268993378,20131027,3812143,0,2016/2/21 02:18:07,807
2013/9/30 03:53:07,0:10:59.47,0:51:16.4,239661,90.0,r,24,22.9693984985,20130929,932078,0,2016/2/21 02:18:07,807
2013/10/13 02:09:40,0:09:54.48,0:45:33.7,243496,90.0,z,54,20.5254993439,20131012,2691645,0,2016/2/21 02:18:07,807
2013/10/28 01:43:05,0:08:45.76,0:39:40.8,247507,90.0,r,32,23.0051994324,20131027,3820341,0,2016/2/21 02:18:07,807
2013/9/30 03:48:55,0:12:19.09,1:49:43.2,239659,90.0,r,20,22.6898002625,20130929,3146969,0,2016/2/21 02:18:07,807
2013/9/30 03:51:02,0:12:19.06,1:49:43.4,239660,90.0,i,20,22.559299469,20130929,3231257,0,2016/2/21 02:18:07,807
2013/10/12 03:00:52,0:11:26.23,1:43:54.5,243113,90.0,z,48,22.2975997925,20131011,2055194,0,2016/2/21 02:18:07,807
2013/10/28 01:43:05,0:10:22.09,1:36:47.3,247507,90.0,r,4,23.109500885,20131027,3795776,0,2016/2/21 02:18:07,807
2013/9/30 03:48:55,0:12:16.45,1:29:57.8,239659,90.0,r,33,23.281999588,20130929,3156826,0,2016/2/21 02:18:07,807
2013/9/30 03:51:02,0:12:16.43,1:29:58.0,239660,90.0,i,33,22.1336994171,20130929,3265471,0,2016/2/21 02:18:07,807
2013/10/12 02:54:49,0:11:30.28,1:24:57.8,243110,90.0,i,58,22.3968009949,20131011,2529051,0,2016/2/21 02:18:07,807
2013/10/12 03:00:52,0:11:30.25,1:24:57.8,243113,90.0,z,58,21.9558982849,20131011,2080075,0,2016/2/21 02:18:07,807
2013/10/28 01:43:05,0:10:34.07,1:18:51.5,247507,90.0,r,9,22.8138008118,20131027,3801939,0,2016/2/21 02:18:07,807
2013/9/30 03:35:49,0:09:25.21,1:52:43.3,239653,90.0,r,59,23.0018005371,20130929,3240794,0,2016/2/21 02:18:07,807
2013/9/30 03:37:56,0:09:25.21,1:52:43.4,239654,90.0,i,59,22.4301986694,20130929,3424911,0,2016/2/21 02:18:07,807
2013/10/12 02:54:49,0:08:37.20,1:47:21.7,243110,90.0,i,39,22.3778991699,20131011,2507278,0,2016/2/21 02:18:07,807
2013/10/12 03:00:52,0:08:37.19,1:47:21.4,243113,90.0,z,39,21.9231987,20131011,2036824,0,2016/2/21 02:18:07,807
2013/10/13 02:46:38,0:08:33.33,1:46:55.4,243514,90.0,i,16,22.4925003052,20131012,3664476,0,2016/2/21 02:18:07,807
2013/10/13 01:56:29,23:54:35.56,1:55:20.6,243490,90.0,i,9,22.513999939,20131012,3437543,0,2016/2/21 02:18:07,807
2013/10/28 00:50:05,23:53:51.54,1:50:22.1,247481,90.0,r,29,22.7277984619,20131027,2618482,0,2016/2/21 02:18:07,807
2013/10/28 00:54:07,23:53:51.54,1:50:22.2,247483,90.0,i,29,22.2458992004,20131027,2615209,0,2016/2/21 02:18:07,807
2013/11/8 02:57:04,23:53:24.69,1:47:12.8,251772,90.0,r,6,23.0531005859,20131107,3791758,0,2016/2/21 02:18:07,807
2013/9/30 03:31:33,23:55:19.89,1:13:58.8,239651,90.0,r,10,22.0237007141,20130929,3135375,0,2016/2/21 02:18:07,807
2013/9/30 03:33:40,23:55:19.89,1:13:58.6,239652,90.0,i,10,21.8665008545,20130929,3288856,0,2016/2/21 02:18:07,807
2013/10/11 02:55:29,23:54:24.47,1:05:05.9,242745,90.0,z,15,21.5013999939,20131010,1573780,0,2016/2/21 02:18:07,807
2013/10/12 02:22:03,23:54:19.73,1:04:19.4,243094,90.0,i,37,21.9659996033,20131011,2253861,0,2016/2/21 02:18:07,807
2013/10/11 02:49:18,0:05:54.47,1:32:04.5,242742,90.0,z,38,22.0266990662,20131010,2070063,0,2016/2/21 02:18:07,807
2013/10/13 02:09:40,0:05:46.00,1:31:02.7,243496,90.0,z,26,22.423500061,20131012,2662327,0,2016/2/21 02:18:07,807
2013/10/13 02:46:38,0:05:45.90,1:31:01.9,243514,90.0,i,26,22.5347995758,20131012,3679142,0,2016/2/21 02:18:07,807
2013/10/28 01:26:57,0:04:46.45,1:23:42.2,247499,90.0,r,47,23.5933990479,20131027,3808619,0,2016/2/21 02:18:07,807
2013/9/30 03:35:49,0:05:23.96,2:01:42.1,239653,90.0,r,51,22.8932991028,20130929,3219038,0,2016/2/21 02:18:07,807
2013/10/13 01:18:43,0:04:13.91,1:54:12.0,243472,90.0,z,55,22.4864997864,20131012,3343677,0,2016/2/21 02:18:07,807
2013/10/13 02:34:31,0:04:13.62,1:54:10.5,243508,90.0,i,55,22.6627998352,20131012,3764052,0,2016/2/21 02:18:07,807
2013/10/28 01:26:57,0:03:01.12,1:46:15.5,247499,90.0,r,33,23.3601989746,20131027,3797513,0,2016/2/21 02:18:07,807
2013/11/8 03:05:12,0:02:17.10,1:41:20.5,251776,90.0,r,50,22.9417991638,20131107,3794468,0,2016/2/21 02:18:07,807
2013/9/30 03:53:07,0:06:19.69,-0:11:00.6,239661,90.0,r,56,22.2000007629,20130929,991103,0,2016/2/21 02:18:07,807
2013/10/13 02:19:40,0:05:31.15,-0:17:03.7,243501,90.0,z,13,21.2477989197,20131012,3497028,0,2016/2/21 02:18:07,807
2013/11/8 03:21:51,0:04:09.14,-0:27:23.3,251784,90.0,r,15,22.6468009949,20131107,3799597,0,2016/2/21 02:18:07,807
2013/9/30 03:10:13,0:01:45.22,2:01:30.3,239641,90.0,r,16,22.1440010071,20130929,3102516,0,2016/2/21 02:18:07,807
2013/9/30 03:12:19,0:01:45.22,2:01:30.4,239642,90.0,i,16,21.6961994171,20130929,3110334,0,2016/2/21 02:18:07,807
2013/10/11 02:49:18,0:00:48.39,1:53:50.1,242742,90.0,z,21,21.2441997528,20131010,2034775,0,2016/2/21 02:18:07,807
2013/10/13 01:18:43,0:00:38.75,1:52:30.6,243472,90.0,z,52,21.3509998322,20131012,3333256,0,2016/2/21 02:18:07,807
2013/10/13 02:34:31,0:00:38.49,1:52:28.6,243508,90.0,i,52,21.6426010132,20131012,3760102,0,2016/2/21 02:18:07,807
2013/10/12 02:56:49,23:55:41.80,2:10:18.9,243111,90.0,i,26,21.7650985718,20131011,2405993,0,2016/2/21 02:18:07,807
2013/10/13 01:56:29,23:55:37.11,2:09:46.5,243490,90.0,i,6,21.5905990601,20131012,3429676,0,2016/2/21 02:18:07,807
2013/10/28 00:50:05,23:54:29.86,2:01:48.3,247481,90.0,r,23,22.5422992706,20131027,2614213,0,2016/2/21 02:18:07,807
2013/10/28 00:54:07,23:54:29.85,2:01:48.4,247483,90.0,i,23,22.2277984619,20131027,2612474,0,2016/2/21 02:18:07,807
2013/11/8 02:57:04,23:53:49.54,1:56:46.2,251772,90.0,r,3,22.3745994568,20131107,3792017,0,2016/2/21 02:18:07,807
2013/9/30 03:12:19,0:03:59.80,0:50:11.5,239642,90.0,i,59,23.0071983337,20130929,3132595,0,2016/2/21 02:18:07,807
2013/10/11 02:49:18,0:03:12.45,0:45:00.6,242742,90.0,z,62,22.4478988647,20131010,2106735,0,2016/2/21 02:18:07,807
2013/10/13 02:36:31,0:03:04.15,0:44:06.0,243509,90.0,i,16,22.5756988525,20131012,3499508,0,2016/2/21 02:18:07,807
2013/9/30 03:33:40,23:55:30.74,-0:07:56.5,239652,90.0,i,58,22.3149986267,20130929,3464429,0,2016/2/21 02:18:07,807
2013/10/13 02:05:09,23:53:49.44,-0:15:31.9,243494,90.0,i,14,22.2059993744,20131012,2605936,0,2016/2/21 02:18:07,807
2013/10/28 01:22:51,23:52:02.21,-0:23:17.4,247497,90.0,r,41,23.356300354,20131027,3808787,0,2016/2/21 02:18:07,807
2013/9/30 03:12:19,0:01:34.90,0:54:59.8,239642,90.0,i,57,22.9640007019,20130929,3124862,0,2016/2/21 02:18:07,807
2013/10/11 02:49:18,0:00:52.61,0:50:09.9,242742,90.0,z,57,21.861000061,20131010,2098947,0,2016/2/21 02:18:07,807
2013/10/13 01:35:10,0:00:45.35,0:49:20.1,243480,90.0,z,15,22.4762992859,20131012,3226905,0,2016/2/21 02:18:07,807
2013/9/30 03:37:56,0:11:02.75,2:22:47.8,239654,90.0,i,44,22.8759994507,20130929,3382653,0,2016/2/21 02:18:07,807
2013/10/28 01:26:57,0:09:24.44,2:07:51.2,247499,90.0,r,24,23.285900116,20131027,3788661,0,2016/2/21 02:18:07,807
2013/11/8 03:07:15,0:08:52.70,2:02:38.7,251777,90.0,r,33,23.5058994293,20131107,3824993,0,2016/2/21 02:18:07,807
2013/9/30 03:33:40,23:57:41.96,1:12:15.8,239652,90.0,i,12,23.9689998627,20130929,3299171,0,2016/2/21 02:18:07,807
2013/10/13 01:56:29,23:56:50.19,1:05:45.9,243490,90.0,i,43,22.8334999084,20131012,3528062,0,2016/2/21 02:18:07,807
2013/10/28 01:45:05,23:55:56.87,0:58:51.3,247508,90.0,i,19,23.2766990662,20131027,3651570,0,2016/2/21 02:18:07,807
2013/9/30 03:33:40,23:53:01.77,1:03:31.5,239652,90.0,i,14,20.7849998474,20130929,3311323,0,2016/2/21 02:18:07,807
2013/10/12 02:22:03,23:52:25.04,0:57:51.8,243094,90.0,i,35,23.2395000458,20131011,2250451,0,2016/2/21 02:18:07,807
2013/10/28 00:50:05,23:51:41.44,0:50:47.0,247481,90.0,r,60,23.0411987305,20131027,2647561,0,2016/2/21 02:18:07,807
2013/9/30 03:48:55,0:14:22.45,2:06:34.3,239659,90.0,r,15,22.8201999664,20130929,3142654,0,2016/2/21 02:18:07,807
2013/10/12 02:54:49,0:13:40.10,2:02:02.5,243110,90.0,i,37,22.9021987915,20131011,2502498,0,2016/2/21 02:18:07,807
2013/10/13 02:11:38,0:13:36.75,2:01:41.2,243497,90.0,z,47,22.342300415,20131012,2670144,0,2016/2/21 02:18:07,807
